1.972423077 4.049009323 1 0  1.000010014 -0.4999982417 2.800152063 -0.1898509115  2.800168037 -0.189848572
1.995262146 4.122549057 1 0  1.000010014 -0.4999983013 2.806872129 -0.1883681566  2.806888342 -0.1883659065
2.01836586 4.1973176 1 0  1.000010014 -0.4999983311 2.813730717 -0.1868993938  2.813746929 -0.1868971586
2.041738033 4.273326874 1 0  1.000010014 -0.4999983609 2.820731163 -0.1854444295  2.820746899 -0.185442239
2.065380096 4.350598812 1 0  1.000010014 -0.4999984205 2.827874184 -0.1840028763  2.827890635 -0.1840007007
2.089295864 4.42914629 1 0  1.000010014 -0.4999984503 2.835163832 -0.182574749  2.835179806 -0.1825726032
2.113489151 4.50899601 1 0  1.000010014 -0.4999984801 2.842601538 -0.1811596602  2.842616796 -0.1811576188
2.137961864 4.590156555 1 0  1.000010014 -0.4999985099 2.850189686 -0.1797575951  2.850204945 -0.1797555685
2.162719011 4.672652721 1 0  1.000008941 -0.4999985695 2.857929707 -0.1783683002  2.857945204 -0.1783662438
2.187761784 4.756502151 1 0  1.000008941 -0.4999985993 2.865824699 -0.1769915223  2.865839243 -0.1769894063
2.21309495 4.841723442 1 0  1.000008941 -0.4999986291 2.873876572 -0.1756269634  2.87389183 -0.1756249666
2.238720894 4.928335667 1 0  1.000008941 -0.4999986589 2.882086992 -0.1742746979  2.882101536 -0.1742727458
2.264644146 5.016359329 1 0  1.000008941 -0.4999987185 2.890459061 -0.1729343683  2.890473604 -0.1729324162
2.290868044 5.105818272 1 0  1.000008941 -0.4999987185 2.898993731 -0.1716058999  2.899007559 -0.1716039479
2.317394733 5.196722507 1 0  1.000008941 -0.4999987483 2.907693386 -0.17028898  2.907707453 -0.1702870131
2.344228983 5.28910017 1 0  1.000008941 -0.4999987781 2.916559696 -0.1689834595  2.916573524 -0.1689816415
2.371373892 5.382965565 1 0  1.000007987 -0.4999988377 2.925594568 -0.167689234  2.925608635 -0.1676873267
2.398832798 5.478344917 1 0  1.000007987 -0.4999988377 2.934801102 -0.1664060205  2.934814453 -0.1664042771
2.426610231 5.575257301 1 0  1.000007987 -0.4999988675 2.944179535 -0.1651337594  2.944192648 -0.1651320457
2.454709053 5.673723221 1 0  1.000007987 -0.4999988973 2.953732967 -0.1638723165  2.953745842 -0.1638707221
2.483133078 5.773762226 1 0  1.000007987 -0.4999988973 2.96346283 -0.1626213938  2.963475227 -0.1626197994
2.511885881 5.875398159 1 0  1.000007987 -0.4999989271 2.973369598 -0.1613809019  2.973383427 -0.1613793373
2.540973186 5.978651524 1 0  1.000007987 -0.4999989271 2.983458281 -0.1601506025  2.983471155 -0.160149157
2.570395708 6.08354187 1 0  1.000007987 -0.4999989867 2.993728161 -0.1589304954  2.99374032 -0.1589289904
2.600159883 6.190096378 1 0  1.000007987 -0.4999990165 3.004180908 -0.1577204019  3.00419426 -0.1577188671
2.630268097 6.298331738 1 0  1.000007033 -0.4999990165 3.014819384 -0.156520009  3.01483202 -0.1565185487
2.660724878 6.408277035 1 0  1.000007033 -0.4999990463 3.02564621 -0.1553293169  3.025657654 -0.1553278565
2.691534758 6.519947529 1 0  1.000007033 -0.4999990463 3.03666091 -0.1541481316  3.036672592 -0.1541466713
2.722701073 6.633369923 1 0  1.000007033 -0.4999990761 3.047867298 -0.1529762447  3.047878742 -0.1529748738
2.754229069 6.748572826 1 0  1.000007033 -0.4999990761 3.05926466 -0.1518136859  3.059276104 -0.1518124044
2.786120892 6.865571499 1 0  1.000007033 -0.4999991357 3.070857048 -0.1506602019  3.070868492 -0.1506588757
2.818382978 6.984392643 1 0  1.000007033 -0.4999991357 3.082645178 -0.1495156884  3.082656622 -0.1495143473
2.851017952 7.105062008 1 0  1.000007033 -0.4999991357 3.094631195 -0.1483800113  3.094642162 -0.1483787596
2.884031773 7.227605343 1 0  1.00000596 -0.4999991655 3.10681653 -0.1472531706  3.106827259 -0.1472518444
2.917427063 7.352044582 1 0  1.00000596 -0.4999991655 3.119202852 -0.1461348087  3.119213343 -0.1461336613
2.951209068 7.478402615 1 0  1.00000596 -0.4999991953 3.131791115 -0.1450249404  3.131801844 -0.1450237334
2.985383272 7.606710434 1 0  1.00000596 -0.4999991953 3.144584417 -0.1439235359  3.144595146 -0.1439223588
3.019952059 7.736990929 1 0  1.00000596 -0.4999992549 3.15758419 -0.1428302228  3.157594919 -0.1428289711
3.054920912 7.869270802 1 0  1.00000596 -0.4999992549 3.170792341 -0.1417451352  3.170801878 -0.1417440474
3.090294838 8.003574371 1 0  1.00000596 -0.4999992549 3.184209347 -0.140668124  3.18421936 -0.1406669915
3.126079082 8.139929771 1 0  1.00000596 -0.4999992847 3.197838783 -0.1395989656  3.197848082 -0.1395979524
3.162278175 8.278366089 1 0  1.00000596 -0.4999992847 3.211680412 -0.1385376304  3.211690187 -0.1385365725
3.198894501 8.418904305 1 0  1.000005007 -0.4999992847 3.225736856 -0.1374841183  3.225746155 -0.13748312
3.235937119 8.561579704 1 0  1.000005007 -0.4999993145 3.2400105 -0.1364381462  3.24001956 -0.1364372671
3.273406982 8.706417084 1 0  1.000005007 -0.4999993145 3.254502058 -0.1353998035  3.254511356 -0.1353988349
3.311310768 8.853446007 1 0  1.000005007 -0.4999993145 3.269213915 -0.134368822  3.269223452 -0.1343679726
3.349654198 9.002690315 1 0  1.000005007 -0.4999993443 3.284147978 -0.133345291  3.284157038 -0.1333444118
3.388441801 9.154188156 1 0  1.000005007 -0.4999993443 3.299304485 -0.1323289424  3.299313784 -0.1323280334
3.427678347 9.307961464 1 0  1.000005007 -0.4999993443 3.314688444 -0.1313198507  3.314697027 -0.1313189864
3.46736908 9.464039803 1 0  1.000005007 -0.499999404 3.330297947 -0.1303178221  3.330307722 -0.1303169727
3.507519007 9.622461319 1 0  1.000005007 -0.499999404 3.346137524 -0.1293228865  3.346145868 -0.1293219924
3.54813385 9.783250809 1 0  1.000005007 -0.499999404 3.362208366 -0.128334865  3.362215996 -0.1283340454
3.589219093 9.946437836 1 0  1.000005007 -0.4999994338 3.378509998 -0.1273537427  3.378519058 -0.1273529232
3.630780935 10.11205959 1 0  1.000004053 -0.4999994338 3.395047903 -0.1263792962  3.395056486 -0.1263786256
3.672822952 10.28014946 1 0  1.000004053 -0.4999994338 3.411821842 -0.1254117489  3.411830187 -0.1254110038
3.715352058 10.45073128 1 0  1.000004053 -0.4999994338 3.428833961 -0.1244507581  3.428842306 -0.1244501173
3.758373976 10.62384224 1 0  1.000004053 -0.4999994636 3.446087122 -0.1234964281  3.446094751 -0.1234957576
3.801893711 10.79951668 1 0  1.000004053 -0.4999994636 3.463581085 -0.1225486547  3.463589668 -0.1225479841
3.845918179 10.97779083 1 0  1.000004053 -0.4999994636 3.481320143 -0.1216073632  3.481327772 -0.121606648
3.890450954 11.15869427 1 0  1.000004053 -0.4999994636 3.49930501 -0.1206723899  3.499312639 -0.1206718087
3.935501099 11.34226608 1 0  1.000004053 -0.4999994934 3.517537117 -0.1197438911  3.517544746 -0.1197432578
3.981071949 11.5285368 1 0  1.000004053 -0.4999994934 3.536020279 -0.1188215315  3.536027431 -0.1188209951
4.027170181 11.71754932 1 0  1.000004053 -0.4999994934 3.554754734 -0.1179055795  3.554761648 -0.1179049909
4.073802948 11.90933418 1 0  1.000004053 -0.4999994934 3.573743105 -0.1169956848  3.573750496 -0.1169951856
4.120974541 12.10392952 1 0  1.000004053 -0.499999553 3.592987776 -0.1160920411  3.592995405 -0.11609146
4.168693542 12.3013773 1 0  1.00000298 -0.499999553 3.612489939 -0.1151944175  3.612496376 -0.1151938736
4.216964722 12.50170994 1 0  1.00000298 -0.499999553 3.632252932 -0.1143028215  3.632260561 -0.1143023074
4.265794754 12.70497036 1 0  1.00000298 -0.499999553 3.65227747 -0.1134172454  3.652285099 -0.1134167016
4.315191746 12.91119576 1 0  1.00000298 -0.499999553 3.672566891 -0.1125376076  3.67257452 -0.1125371158
4.365158558 13.12042618 1 0  1.00000298 -0.4999995828 3.693123102 -0.1116638556  3.693129778 -0.1116633415
4.41570425 13.33270073 1 0  1.00000298 -0.4999995828 3.713947535 -0.1107959598  3.713954687 -0.1107955575
4.466836452 13.54806614 1 0  1.00000298 -0.4999995828 3.735043049 -0.109933883  3.735048771 -0.1099334359
4.518559456 13.76655197 1 0  1.00000298 -0.4999995828 3.756411791 -0.1090775952  3.756417751 -0.1090772152
4.57088232 13.98821545 1 0  1.00000298 -0.4999995828 3.778055668 -0.1082269847  3.77806139 -0.1082265973
4.623809814 14.2130928 1 0  1.00000298 -0.4999996126 3.799976587 -0.1073821709  3.799982786 -0.1073817909
4.677350998 14.44122887 1 0  1.00000298 -0.4999996126 3.822178364 -0.1065429524  3.822184324 -0.1065425575
4.731513023 14.6726675 1 0  1.00000298 -0.4999996126 3.844661713 -0.1057093665  3.844666958 -0.1057090461
4.786300659 14.90744591 1 0  1.00000298 -0.4999996126 3.867429495 -0.104881376  3.867435455 -0.1048809588
4.841723919 15.14562702 1 0  1.00000298 -0.4999996126 3.890484333 -0.1040589139  3.890490532 -0.1040585339
4.897788525 15.38724804 1 0  1.00000298 -0.4999996126 3.913828373 -0.1032419503  3.913835049 -0.1032416523
4.954502583 15.63235283 1 0  1.000002027 -0.4999996722 3.937465191 -0.1024305448  3.937470675 -0.102430135
5.011872292 15.88099384 1 0  1.000002027 -0.4999996722 3.961395025 -0.1016245112  3.961400747 -0.1016242206
5.069906712 16.13322258 1 0  1.000002027 -0.4999996722 3.985621214 -0.1008240059  3.985626936 -0.1008237302
5.128613472 16.38908577 1 0  1.000002027 -0.4999996722 4.010148048 -0.100028798  4.01015234 -0.1000285447
5.187999725 16.64863396 1 0  1.000002027 -0.4999996722 4.034975052 -0.09923901409  4.034980774 -0.09923872352
5.248074532 16.91191864 1 0  1.000002027 -0.4999996722 4.060106754 -0.09845458716  4.060112 -0.09845432639
5.30884409 17.17898941 1 0  1.000002027 -0.499999702 4.085544586 -0.09767547995  4.085550308 -0.09767514467
5.370318413 17.4499073 1 0  1.000002027 -0.499999702 4.111293316 -0.09690155089  4.111298084 -0.09690123796
5.432503223 17.72472191 1 0  1.000002027 -0.499999702 4.137352943 -0.09613295645  4.137357712 -0.09613263607
5.495409489 18.00348282 1 0  1.000002027 -0.499999702 4.163728237 -0.09536959976  4.163733482 -0.09536939859
5.559042931 18.28625679 1 0  1.000002027 -0.499999702 4.190419674 -0.09461148083  4.190424442 -0.09461122751
5.623412609 18.57309341 1 0  1.000002027 -0.499999702 4.217433453 -0.09385851026  4.217438221 -0.09385824203
5.688529015 18.86405373 1 0  1.000002027 -0.499999702 4.244768143 -0.09311074018  4.244772911 -0.09311044216
5.7543993 19.15919113 1 0  1.000002027 -0.4999997318 4.272429943 -0.09236802161  4.272433758 -0.09236785769
5.821032047 19.45858002 1 0  1.000002027 -0.4999997318 4.300419807 -0.09163052589  4.300423622 -0.09163030982
5.888437271 19.76226234 1 0  1.000002027 -0.4999997318 4.328740597 -0.09089811891  4.328745842 -0.09089788795
5.95662117 20.07031631 1 0  1.000002027 -0.4999997318 4.357397079 -0.09017080069  4.357400417 -0.09017053246
6.025596619 20.38279724 1 0  1.000002027 -0.4999997318 4.386390686 -0.08944842219  4.386394501 -0.08944824338
6.095369339 20.69977379 1 0  1.000002027 -0.4999997318 4.415723324 -0.08873125166  4.415727615 -0.08873108029
6.165949821 21.02130699 1 0  1.000002027 -0.4999997318 4.445400715 -0.08801891655  4.445405006 -0.08801880479
6.23734808 21.34747124 1 0  1.000002027 -0.4999997318 4.47542429 -0.08731170744  4.475427628 -0.08731153607
6.309573174 21.67832184 1 0  1.000002027 -0.4999997616 4.505796432 -0.08660946041  4.505800724 -0.08660924435
6.38263464 22.0139389 1 0  1.000002027 -0.4999997616 4.536521435 -0.08591214567  4.536525726 -0.08591192961
6.456542492 22.35439301 1 0  1.000000954 -0.4999997616 4.567602158 -0.08521979302  4.567607403 -0.08521968126
6.531306267 22.69975662 1 0  1.000000954 -0.4999997616 4.599042416 -0.0845323652  4.599046707 -0.08453226089
6.606933594 23.05010033 1 0  1.000000954 -0.4999997616 4.630844116 -0.08384981751  4.630848885 -0.0838496685
6.683438778 23.40549469 1 0  1.000000954 -0.4999997616 4.663012028 -0.08317218721  4.663016319 -0.0831720829
6.760829926 23.76601219 1 0  1.000000954 -0.4999997616 4.695548058 -0.08249943703  4.695551395 -0.08249938488
6.839116573 24.13175201 1 0  1.000000954 -0.4999997616 4.728455067 -0.08183154464  4.728458881 -0.08183145523
6.918310165 24.50281143 1 0  1.000000954 -0.4999997616 4.761738777 -0.08116848767  4.761743069 -0.08116835356
6.998420238 24.87920761 1 0  1.000000954 -0.4999997616 4.795401096 -0.08051027358  4.795404911 -0.08051019907
7.079458237 25.26106644 1 0  1.000000954 -0.4999998212 4.829446316 -0.07985687256  4.8294487 -0.07985675335
7.161433697 25.64845276 1 0  1.000000954 -0.4999998212 4.863876343 -0.07920824736  4.863879681 -0.079208076
7.24435997 26.04146957 1 0  1.000000954 -0.4999998212 4.898695469 -0.07856445014  4.898698807 -0.07856428623
7.328244686 26.44021797 1 0  1.000000954 -0.4999998212 4.933907986 -0.07792537659  4.9339118 -0.07792526484
7.41310215 26.8447628 1 0  1.000000954 -0.4999998212 4.969516754 -0.07729101926  4.969521046 -0.0772908926
7.498941898 27.25520515 1 0  1.000000954 -0.4999998212 5.005526543 -0.07666145265  5.005529404 -0.07666134834
7.585776329 27.67163467 1 0  1.000000954 -0.4999998212 5.041939735 -0.07603660971  5.04194355 -0.07603645325
7.673614502 28.09413719 1 0  1.000000954 -0.4999998212 5.078760624 -0.07541643828  5.078763485 -0.07541638613
7.762470722 28.52284622 1 0  1.000000954 -0.4999998212 5.115992069 -0.07480105013  5.115996361 -0.07480090857
7.852356434 28.9578228 1 0  1.000000954 -0.4999998212 5.153639793 -0.07419030368  5.153642654 -0.07419019938
7.943281651 29.39920998 1 0  1.000000954 -0.4999998212 5.191705704 -0.07358421385  5.191708088 -0.07358413935
8.035261154 29.84707451 1 0  1.000000954 -0.4999998212 5.230195045 -0.07298277318  5.230198383 -0.07298272848
8.128306389 30.30153847 1 0  1.000000954 -0.499999851 5.269111633 -0.07238602638  5.269114971 -0.07238587737
8.222425461 30.76273537 1 0  1.000000954 -0.499999851 5.308458328 -0.07179389149  5.308461666 -0.07179382443
8.317637444 31.23075104 1 0  1.000000954 -0.499999851 5.348241329 -0.07120639086  5.34824419 -0.07120630145
8.41395092 31.70570564 1 0  1.000000954 -0.499999851 5.388463497 -0.07062348723  5.388465405 -0.07062342763
8.511381149 32.18771744 1 0  1.000000954 -0.499999851 5.429127216 -0.07004521787  5.429130077 -0.07004520297
8.609937668 32.6769104 1 0  1.000000954 -0.499999851 5.470240593 -0.06947151572  5.470243931 -0.06947144866
8.709634781 33.17341232 1 0  1.000000954 -0.499999851 5.511804581 -0.06890242547  5.511807442 -0.06890240312
8.810488701 33.67734909 1 0  1.000000954 -0.499999851 5.553824902 -0.06833788753  5.553828239 -0.06833782792
8.912508011 34.18887329 1 0  1.000000954 -0.499999851 5.596305847 -0.06777793914  5.596308231 -0.06777790189
9.015710831 34.70809174 1 0  1.000000954 -0.499999851 5.639251709 -0.06722252816  5.63925457 -0.06722250581
9.120108604 35.23514938 1 0  1.000000954 -0.499999851 5.682667732 -0.06667164713  5.68266964 -0.06667158008
9.22571373 35.77019501 1 0  1.000000954 -0.499999851 5.726555824 -0.06612533331  5.726558685 -0.06612530351
9.332542419 36.31334305 1 0  1.000000954 -0.499999851 5.770923138 -0.06558356434  5.770926952 -0.06558349729
9.440608025 36.86479568 1 0  1.000000954 -0.499999851 5.815774441 -0.06504627317  5.815777779 -0.06504622102
9.549925804 37.42471313 1 0  1.000000954 -0.499999851 5.861112595 -0.06451350451  5.861114979 -0.0645134747
9.660509109 37.99320221 1 0  1.000000954 -0.499999851 5.906942844 -0.06398523599  5.906945705 -0.06398525834
9.772371292 38.5704422 1 0  1.000000954 -0.4999998808 5.953271866 -0.06346151978  5.95327425 -0.06346148252
9.885530472 39.15661621 1 0  1.000000954 -0.4999998808 6.000101566 -0.06294226646  6.000103951 -0.06294220686
10 39.7519455 1 0  1.000000954 -0.4999998808 6.047439098 -0.06242750958  6.047441006 -0.06242746115
